237,15,-44
239,15,-42
213,6,-39
220,9,-37
264,27,-22
277,31,-25
299,43,-19
295,42,-12
326,33,25
312,27,40
311,27,39
306,24,29
378,47,13
296,42,-11
404,45,7
407,47,11
403,45,5
375,37,22
331,37,25
327,34,30
308,26,31
401,32,20
374,34,22
191,-7,38
198,-1,38
186,-8,44
170,-14,42
166,-17,39
243,18,-41
235,14,-41
206,3,-44
207,3,-41
214,7,-38
232,14,-45
234,14,-42
244,18,-40
231,13,-40
238,15,-43
