222,9,-30
215,7,-34
201,0,26
171,-13,35
269,28,-27
259,26,-17
264,27,-22
209,5,-29
247,21,-25
267,27,-23
198,-1,38
263,27,-28
216,7,-31
253,23,-30
281,32,-19
245,19,-27
274,30,-18
275,30,-14
227,12,-28
249,22,-30
181,-9,34
212,6,-35
191,-7,38
175,-11,31
250,22,-22
202,0,34
260,26,-22
271,28,-22
221,9,-31
257,24,-21
